resId:ID(r),sysno
025346563,'OCoLC/198939550;IDSLU/000551228'
025346601,'OCoLC/313721075;IDSLU/000419317'
025346636,'OCoLC/76159414;IDSLU/000484764'
025346644,'OCoLC/886104585;IDSLU/000485446'
025346652,'OCoLC/611909017;IDSLU/000485484'
025346695,'OCoLC/326487035;IDSLU/000952162'
025346725,'OCoLC/886104721;IDSLU/000442069'
025346733,'OCoLC/886104869;IDSLU/000485707'
025346776,'OCoLC/181437557;IDSLU/000463511'
025346806,'OCoLC/886105114;IDSLU/000349670'
02534689X,'OCoLC/886105186;IDSLU/000705669'
02534692X,'OCoLC/611429387;IDSLU/000349506'
025346946,'OCoLC/611533699;IDSLU/000354934'
025346997,'OCoLC/610776599;IDSLU/000515702'
02534708X,'OCoLC/231997243;IDSLU/000413317;DDB/973122625'
02534725X,'OCoLC/611783012;IDSLU/000477156'
025347268,'OCoLC/886105418;IDSLU/000634029'
025347322,'OCoLC/249360504;IDSLU/000362998;DDB/96805546X'
025347330,'OCoLC/181444017;IDSLU/000430901'
025347349,'OCoLC/181521203;IDSLU/000491187'
025347489,'OCoLC/886106032;IDSLU/000405064'
025347519,'OCoLC/611747328;IDSLU/000474538'
025347527,'OCoLC/886106182;IDSLU/000474543'
02534756X,'OCoLC/611847681;IDSLU/000481959'
025347578,'OCoLC/611847716;IDSLU/000481961'
025347586,'OCoLC/886106159;IDSLU/000483703'
025347594,'OCoLC/612028836;IDSLU/000493165'
025347608,'OCoLC/612030745;IDSLU/000493238'
025347616,'OCoLC/612030768;IDSLU/000493239'
025347624,'OCoLC/612031288;IDSLU/000493264'
025347985,'OCoLC/174286371;IDSLU/000795177'
025347993,'OCoLC/72988560;IDSLU/000805416'
025348000,'OCoLC/309931410;IDSLU/000825361'
025348094,'OCoLC/611060428;IDSLU/000321592'
025348116,'OCoLC/277813257;IDSLU/000981083'
025348132,'OCoLC/611640123;IDSLU/000366146'
025348159,'OCoLC/76015678;IDSLU/000366149'
025348167,'OCoLC/248826880;IDSLU/000359649;DDB/967539188'
025348213,'OCoLC/610741016;IDSLU/000412852'
02534823X,'OCoLC/181448672;IDSLU/000455507'
025348248,'OCoLC/611538092;IDSLU/000457035;ItFiC/it-02091933'
025348299,'OCoLC/611594189;IDSLU/000560667'
025348353,'OCoLC/255120827;IDSLU/000595505'
025348469,'OCoLC/730100673;IDSLU/000724956'
025348477,'OCoLC/886107511;IDSLU/000884819'
025348485,'OCoLC/728671927;IDSLU/000229152'
025348515,'OCoLC/249743292;IDSLU/000356376'
02534854X,'OCoLC/249461625;IDSLU/000433038'
025348604,'OCoLC/611604760;IDSLU/000362379'
025348744,'OCoLC/611621597;IDSLU/000364295'
025348795,'OCoLC/886107798;IDSLU/000514649'
025348809,'OCoLC/610925943;IDSLU/000522986'
02534885X,'OCoLC/611625349;IDSLU/000364699'
025348868,'OCoLC/886107842;IDSLU/000364747'
025348876,'OCoLC/613316182;IDSLU/000402965;ItFiC/it-96617462'
025348884,'OCoLC/551898448;IDSLU/000961654'
025348892,'OCoLC/611837860;IDSLU/000481521;ItFiC/it-02613220'
025348914,'OCoLC/611837909;IDSLU/000481524;ItFiC/it-02613212'
025348930,'OCoLC/886107824;IDSLU/000308489'
025348965,'OCoLC/248894880;IDSLU/000361660;DDB/966263472'
025348981,'OCoLC/610988400;IDSLU/000427520'
02534899X,'OCoLC/611625821;IDSLU/000364762'
025349007,'OCoLC/723000577;IDSLU/000198606'
025349015,'OCoLC/611998141;IDSLU/000491974;SLB/vtls001441935'
025349090,'OCoLC/237816368;IDSLU/000361217;DDB/969483732'
025349139,'OCoLC/720384650;IDSLU/000756676'
02534918X,'OCoLC/76674617;IDSLU/000361682;DDB/969919360'
025349198,'OCoLC/632359637;IDSLU/000469793'
025349201,'OCoLC/249888959;IDSLU/000362568;ItFiC/it-02616092'
025349295,'OCoLC/249273196;IDSLU/000364489;DDB/969353812'
025349341,'OCoLC/611601421;IDSLU/000361981'
02534935X,'OCoLC/237797541;IDSLU/000358320'
025349392,'OCoLC/611594674;IDSLU/000560731;ItFiC/it-02642662'
025349422,'OCoLC/602859003;IDSLU/000995143'
025349430,'OCoLC/611926382;IDSLU/000286722'
025349457,'OCoLC/612109503;IDSLU/000298765'
025349473,'OCoLC/611590412;IDSLU/000360837'
025349481,'OCoLC/611593555;IDSLU/000361195;ItFiC/it-04603494'
02534949X,'OCoLC/611606252;IDSLU/000362565;ItFiC/it-03421244'
025349511,'OCoLC/249176945;IDSLU/000362975'
025349554,'OCoLC/611624153;IDSLU/000364559;ItFiC/it-04030982'
025349562,'OCoLC/231972456;IDSLU/000365464'
025349570,'OCoLC/611641193;IDSLU/000366255'
025349643,'OCoLC/610740946;IDSLU/000412848'
025349651,'OCoLC/610741237;IDSLU/000412863'
025349686,'OCoLC/610741264;IDSLU/000412865'
025349694,'OCoLC/611202789;IDSLU/000437413'
025349708,'OCoLC/611218884;IDSLU/000438637'
025349716,'OCoLC/76517600;IDSLU/000450410;DDB/971157359'
025349724,'OCoLC/611425320;IDSLU/000451845'
025349732,'OCoLC/611425378;IDSLU/000451849'
025349759,'OCoLC/611594130;IDSLU/000462575'
025349783,'OCoLC/612025706;IDSLU/000493065'
025349805,'OCoLC/611189217;IDSLU/000535332'
025349813,'OCoLC/610932942;IDSLU/000523387'
025349821,'OCoLC/611189243;IDSLU/000535334'
02534983X,'OCoLC/886108874;IDSLU/000538678'
025349856,'OCoLC/611520750;IDSLU/000554238'
025349902,'OCoLC/886109018;IDSLU/000647548'
025349937,'OCoLC/263651746;IDSLU/000503824'
025349945,'OCoLC/886108952;IDSLU/000809264;RERO/vtls001714095'
025349961,'OCoLC/362924260;IDSLU/000623231'
02535003X,'OCoLC/253884837;IDSLU/000439798'
025350072,'OCoLC/729719343;IDSLU/000718877'
025350102,'OCoLC/315298042;IDSLU/000361407'
025350129,'OCoLC/886109413;IDSLU/000365780'
02535020X,'OCoLC/886109505;IDSLU/000322566'
025350218,'OCoLC/611571339;IDSLU/000358784'
025350250,'OCoLC/311069427;IDSLU/000597567'
025350269,'OCoLC/76462861;IDSLU/000305513'
025350285,'OCoLC/76564172;IDSLU/000321185'
025350293,'OCoLC/886109539;IDSLU/000360559;DDB/96807457X'
025350307,'OCoLC/611654165;IDSLU/000367524'
025350390,'OCoLC/472489228;IDSLU/000735204'
025350420,'OCoLC/611871788;IDSLU/000483110'
025350439,'OCoLC/731152460;IDSLU/000925268'
025350471,'OCoLC/231981049;IDSLU/000362683;DDB/969884419'
025350498,'OCoLC/611634706;IDSLU/000365584'
02535051X,'OCoLC/886109845;IDSLU/000368455'
025350528,'OCoLC/611665797;IDSLU/000368457'
025350560,'OCoLC/886109968;IDSLU/000368462'
025350579,'OCoLC/886110077;IDSLU/000368463'
025350609,'OCoLC/611665901;IDSLU/000368466'
025350617,'OCoLC/76722877;IDSLU/000448218'
025350625,'OCoLC/886110215;IDSLU/000358804;DDB/968923054'
025350706,'OCoLC/886110227;IDSLU/000567059'
025350714,'OCoLC/611055725;IDSLU/000430624'
025350722,'OCoLC/611746067;IDSLU/000474427'
025350730,'OCoLC/611755109;IDSLU/000475204'
025350749,'OCoLC/611809429;IDSLU/000480140'
025350757,'OCoLC/611872675;IDSLU/000483150'
025350765,'OCoLC/611872697;IDSLU/000483153'
025350773,'OCoLC/612148788;IDSLU/000596176'
025350781,'OCoLC/886110479;IDSLU/000596190'
02535079X,'OCoLC/886110525;IDSLU/000370332'
025350838,'OCoLC/611689978;IDSLU/000370340'
025350862,'OCoLC/886110790;IDSLU/000370343'
025350889,'OCoLC/886110772;IDSLU/000370362'
025350897,'OCoLC/611690265;IDSLU/000370363'
025350927,'OCoLC/611669254;IDSLU/000368732'
025350935,'OCoLC/611669294;IDSLU/000368734'
025350943,'OCoLC/611669307;IDSLU/000368735'
025350951,'OCoLC/611669337;IDSLU/000368738'
02535096X,'OCoLC/886110925;IDSLU/000369414'
025350978,'OCoLC/611677848;IDSLU/000369419'
025350986,'OCoLC/611678010;IDSLU/000369421'
025350994,'OCoLC/611678064;IDSLU/000369425'
025351001,'OCoLC/886111014;IDSLU/000369423'
02535101X,'OCoLC/611678092;IDSLU/000369427'
025351028,'OCoLC/611696866;IDSLU/000370748'
025351052,'OCoLC/611697876;IDSLU/000370830'
025351060,'OCoLC/611698030;IDSLU/000370839'
025351087,'OCoLC/886111314;IDSLU/000371023'
025351095,'OCoLC/886111343;IDSLU/000371123'
025351109,'OCoLC/886111303;IDSLU/000371127'
025351117,'OCoLC/886111304;IDSLU/000371121'
025351125,'OCoLC/886111255;IDSLU/000371136'
025351133,'OCoLC/886111460;IDSLU/000371142'
025351141,'OCoLC/611701451;IDSLU/000371151'
02535115X,'OCoLC/611701515;IDSLU/000371157'
025351168,'OCoLC/611704071;IDSLU/000371335'
025351176,'OCoLC/611704101;IDSLU/000371337'
025351192,'OCoLC/886111568;IDSLU/000371345'
025351214,'OCoLC/611704283;IDSLU/000371351'
025351222,'OCoLC/886111640;IDSLU/000371358'
025351230,'OCoLC/611706781;IDSLU/000371562'
025351249,'OCoLC/886111652;IDSLU/000371353'
025351257,'OCoLC/611706882;IDSLU/000371571'
025351265,'OCoLC/886111654;IDSLU/000371593'
025351273,'OCoLC/886111766;IDSLU/000371596'
02535129X,'OCoLC/611708837;IDSLU/000371735'
025351303,'OCoLC/886111901;IDSLU/000371769'
025351311,'OCoLC/611709860;IDSLU/000371780'
025351354,'OCoLC/611717169;IDSLU/000372174'
025351370,'OCoLC/611687860;IDSLU/000471154'
025351389,'OCoLC/610959279;IDSLU/000524840'
025351397,'OCoLC/611237568;IDSLU/000539078'
025351419,'OCoLC/612155440;IDSLU/000596645'
025351443,'OCoLC/730105299;IDSLU/000735142'
025351451,'OCoLC/250305368;IDSLU/000751087'
02535146X,'OCoLC/730188163;IDSLU/000821104'
025351478,'OCoLC/730529787;IDSLU/000854099'
025351494,'OCoLC/695640529;IDSLU/000691569'
025351532,'OCoLC/248451287;IDSLU/000365348;DLC/---00060798-'
025351567,'OCoLC/886112406;IDSLU/000369480'
025351575,'OCoLC/247249975;IDSLU/000392769'
025351583,'OCoLC/247249990;IDSLU/000392772'
025351591,'OCoLC/247250004;IDSLU/000392786'
025351605,'OCoLC/247249671;IDSLU/000392792'
025351613,'OCoLC/247250240;IDSLU/000392796'
025351621,'OCoLC/247250314;IDSLU/000392799'
025351648,'OCoLC/78882900;IDSLU/000392804'
025351664,'OCoLC/611002931;IDSLU/000428265'
025351702,'OCoLC/886112623;IDSLU/000453328'
025351729,'OCoLC/886112607;IDSLU/000514320'
025351745,'OCoLC/179830102;IDSLU/000517481'
025351761,'OCoLC/260001721;IDSLU/000366249'
025351796,'OCoLC/714673177;IDSLU/000794698'
025351818,'OCoLC/730556223;IDSLU/000884670'
025351877,'OCoLC/165888224;IDSLU/000510083'
025351885,'OCoLC/181532298;IDSLU/000512178'
025351893,'OCoLC/730945490;IDSLU/000918845'
025351915,'OCoLC/181549269;IDSLU/000479888'
02535194X,'OCoLC/611683086;IDSLU/000369785'
025351958,'OCoLC/886114536;IDSLU/000370288'
025352016,'OCoLC/76550258;IDSLU/000435751'
025352040,'OCoLC/613307182;IDSLU/000401233'
025352059,'OCoLC/610876676;IDSLU/000419118;RERO/vtls002514753'
025352067,'OCoLC/611027768;IDSLU/000429446'
025352075,'OCoLC/613317948;IDSLU/000403842'
025352083,'OCoLC/611027839;IDSLU/000429449'
025352091,'OCoLC/611047542;IDSLU/000430288'
025352105,'OCoLC/611047901;IDSLU/000430308'
025352113,'OCoLC/886114637;IDSLU/000450844'
025352121,'OCoLC/611417675;IDSLU/000451416'
02535213X,'OCoLC/611417737;IDSLU/000451421'
025352148,'OCoLC/611455598;IDSLU/000453005'
025352156,'OCoLC/611588683;IDSLU/000461972'
025352164,'OCoLC/611590205;IDSLU/000462134'
025352210,'OCoLC/611682836;IDSLU/000470765'
025352237,'OCoLC/612043051;IDSLU/000493859'
025352393,'OCoLC/611640790;IDSLU/000366214'
02535244X,'OCoLC/611693976;IDSLU/000370529'
025352482,'OCoLC/231989440;IDSLU/000392443;DDB/969727356'
025352539,'OCoLC/615442266;IDSLU/000411308;DLC/--2004062464'
025352547,'OCoLC/611610303;IDSLU/000464271'
02535258X,'OCoLC/249022387;IDSLU/000361588'
02535261X,'OCoLC/249293219;IDSLU/000391867'
025352652,'OCoLC/52683813;IDSLU/000602570'
025352660,'OCoLC/163203294;IDSLU/000602580'
025352679,'OCoLC/163095278;IDSLU/000602586'
025352687,'OCoLC/162423465;IDSLU/000602591'
025352717,'OCoLC/73664532;IDSLU/000905160'
025352733,'OCoLC/886115564;IDSLU/000365334;Uk/gb-A1026480-'
02535275X,'OCoLC/611640719;IDSLU/000366207;ItFiC/it-04903136'
025352768,'OCoLC/723078749;IDSLU/000368353;DDB/970373317'
025352784,'OCoLC/237845866;IDSLU/000369359;DDB/969700288'
025352792,'OCoLC/886115636;IDSLU/000405173'
025352830,'OCoLC/611947952;IDSLU/000487962'
025352873,'OCoLC/695894486;IDSLU/000918752'
025352881,'OCoLC/610664080;IDSLU/000606567'
025352954,'OCoLC/613271564;IDSLU/000391649'
025352970,'OCoLC/884469507;IDSLU/000450172'
025352989,'OCoLC/237025644;IDSLU/000591543'
025352997,'OCoLC/612122754;IDSLU/000594824;RERO/vtls004933058'
025353012,'OCoLC/310513939;IDSLU/000371591'
025353020,'OCoLC/610696869;IDSLU/000410276'
025353233,'OCoLC/75354364;IDSLU/000754256'
025353284,'OCoLC/886116261;IDSLU/000357281;DDB/96892283X'
025353330,'OCoLC/611095316;IDSLU/000431995'
025353349,'OCoLC/611641692;IDSLU/000467427'
025353357,'OCoLC/611641496;IDSLU/000366284;ItFiC/it-04611446'
025353365,'OCoLC/611593777;IDSLU/000462539'
025353373,'OCoLC/886116420;IDSLU/000371577'
025353438,'OCoLC/249012603;IDSLU/000393594;DLC/--2003442457'
025353462,'OCoLC/249760231;IDSLU/000370098;DDB/969877633'
025353497,'OCoLC/237847866;IDSLU/000370078;DDB/970373295'
025353500,'OCoLC/886116610;IDSLU/000365361'
025353519,'OCoLC/248280359;IDSLU/000396635'
025353535,'OCoLC/610901333;IDSLU/000521725'
025353543,'OCoLC/249031133;IDSLU/000369470'
025353551,'OCoLC/249308404;IDSLU/000369752'
02535356X,'OCoLC/238407366;IDSLU/000405801'
025353616,'OCoLC/611645580;IDSLU/000366724;ItFiC/it-04030966'
025353632,'OCoLC/611548054;IDSLU/000356381'
025353640,'OCoLC/611683251;IDSLU/000369798'
025353667,'OCoLC/613278387;IDSLU/000394335;ItFiC/it-04130723'
025353675,'OCoLC/610874049;IDSLU/000520450'
025353705,'OCoLC/634994855;IDSLU/000917368'
025353713,'OCoLC/249589825;IDSLU/000371199'
025353721,'OCoLC/611738872;IDSLU/000373384'
025353748,'OCoLC/611739015;IDSLU/000373390'
025353756,'OCoLC/886116896;IDSLU/000736437'
025353829,'OCoLC/237863015;IDSLU/000367180;ItFiC/it-04130030'
025353888,'OCoLC/610693653;IDSLU/000608661'
025353934,'OCoLC/886117216;IDSLU/000267221'
025354094,'OCoLC/162459589;IDSLU/000504538'
025354140,'OCoLC/611645556;IDSLU/000366722;ItFiC/it-04062094'
025354191,'OCoLC/611640728;IDSLU/000366208;ItFiC/it-04902711'
02535423X,'OCoLC/611759240;IDSLU/000374952'
025354507,'OCoLC/886118131;IDSLU/000391740'
025354523,'OCoLC/613278282;IDSLU/000394283'
025354531,'OCoLC/613278285;IDSLU/000394284'
02535454X,'OCoLC/604487505;IDSLU/000394286'
025354566,'OCoLC/610899176;IDSLU/000521633;ItFiC/it-04609905'
025354574,'OCoLC/610899186;IDSLU/000521634'
025354582,'OCoLC/610899207;IDSLU/000521636;ItFiC/it-0264410X'
025354655,'OCoLC/248266564;IDSLU/000368853'
025354752,'OCoLC/231995570;IDSLU/000372911'
025354841,'OCoLC/611502957;IDSLU/000553611'
025354892,'OCoLC/312547189;IDSLU/000819054'
025354965,'OCoLC/188228345;IDSLU/000538831'
02535499X,'OCoLC/166024960;IDSLU/000479077'
025355031,'OCoLC/181563494;IDSLU/000508460'
025355171,'OCoLC/740250704;IDSLU/001019515'
025355198,'OCoLC/500590490;IDSLU/000983304'
025355317,'OCoLC/886118999;IDSLU/000455997'
025355325,'OCoLC/181556873;IDSLU/000493380'
025355368,'OCoLC/611314588;IDSLU/000445162'
025355392,'OCoLC/181459532;IDSLU/000449942'
025355457,'OCoLC/248820254;IDSLU/000359113'
025355481,'OCoLC/254120283;IDSLU/000428387'
025355619,'OCoLC/724857936;IDSLU/001036075'
025355651,'OCoLC/731170392;IDSLU/000926936'
023304308,'OCoLC/611737352;IDSLU/000473904'
023304332,'OCoLC/611737689;IDSLU/000473918'
023304359,'OCoLC/611737982;IDSLU/000473933'
023304375,'OCoLC/611738091;IDSLU/000473937'
023304383,'OCoLC/611738147;IDSLU/000473939'
023304421,'OCoLC/885394237;IDSLU/000474010;DDB/960517367'
023304472,'OCoLC/179724178;IDSLU/000474127'
023304480,'OCoLC/885394196;IDSLU/000474132'
023304499,'OCoLC/179852166;IDSLU/000474134'
023304553,'OCoLC/179852274;IDSLU/000474144'
023304588,'OCoLC/181517487;IDSLU/000474148'
023304634,'OCoLC/162283811;IDSLU/000474166'
023304707,'OCoLC/611743948;IDSLU/000474246'
023304723,'OCoLC/605644537;IDSLU/000474264'
023304774,'OCoLC/181525627;IDSLU/000474291'
023304790,'OCoLC/179841089;IDSLU/000474301'
023304804,'OCoLC/179852934;IDSLU/000474302'
023304812,'OCoLC/181534148;IDSLU/000474304'
023304863,'OCoLC/162268313;IDSLU/000474356'
023304898,'OCoLC/611745492;IDSLU/000474378'
023304928,'OCoLC/181537055;IDSLU/000474399'
023305061,'OCoLC/611747320;IDSLU/000474537'
02330507X,'OCoLC/611747245;IDSLU/000474530;RERO/vtls000290416'
023305088,'OCoLC/611747403;IDSLU/000474547'
023305118,'OCoLC/76623071;IDSLU/000474581;DDB/969632231'
023305126,'OCoLC/611747828;IDSLU/000474583;DDB/969443366'
023305142,'OCoLC/181456864;IDSLU/000474634'
023305231,'OCoLC/254523724;IDSLU/000474708'
02330524X,'OCoLC/611749168;IDSLU/000474710;DLC/---00058620-'
023305258,'OCoLC/632380251;IDSLU/000474723'
023305304,'OCoLC/885395010;IDSLU/000474769'
023305312,'OCoLC/611749961;IDSLU/000474778'
023305339,'OCoLC/611750246;IDSLU/000474806'
023305347,'OCoLC/611750595;IDSLU/000474838;DLC/--2001052086'
023305355,'OCoLC/611750645;IDSLU/000474842'
023305509,'OCoLC/611753282;IDSLU/000475058'
02330555X,'OCoLC/885395297;IDSLU/000475167'
023305576,'OCoLC/249488989;IDSLU/000475183'
023305584,'OCoLC/264035732;IDSLU/000475193'
023305606,'OCoLC/611755461;IDSLU/000475240'
023305622,'OCoLC/181456795;IDSLU/000475273'
023305649,'OCoLC/428016145;IDSLU/000475281'
02330569X,'OCoLC/611756572;IDSLU/000475310;Uk/gb-A2012049-'
023305770,'OCoLC/611757141;IDSLU/000475350'
023305797,'OCoLC/244008697;IDSLU/000475358'
023305835,'OCoLC/179995001;IDSLU/000475428'
02330586X,'OCoLC/174830526;IDSLU/000475459'
023306068,'OCoLC/181449308;IDSLU/000475647'
023306084,'OCoLC/181523650;IDSLU/000475649'
023306130,'OCoLC/181560737;IDSLU/000475705'
023306165,'OCoLC/179866240;IDSLU/000475711'
023306181,'OCoLC/163433305;IDSLU/000475730'
023306211,'OCoLC/181463024;IDSLU/000475741'
023306319,'OCoLC/181482889;IDSLU/000475844'
023306335,'OCoLC/181515671;IDSLU/000475866'
023306351,'OCoLC/611765470;IDSLU/000475890'
023306386,'OCoLC/611766278;IDSLU/000475946;DDB/963646737'
023306416,'OCoLC/611766747;IDSLU/000475973'
023306548,'OCoLC/181464864;IDSLU/000476057'
023306556,'OCoLC/885396272;IDSLU/000476060'
023306602,'OCoLC/611768504;IDSLU/000476105'
023306610,'OCoLC/74564168;IDSLU/000476162'
023306629,'OCoLC/611769434;IDSLU/000476179'
023306637,'OCoLC/611769520;IDSLU/000476185'
023306645,'OCoLC/885396515;IDSLU/000476222'
02330667X,'OCoLC/255055102;IDSLU/000476290'
023306688,'OCoLC/611770918;IDSLU/000476293'
023306696,'OCoLC/611771131;IDSLU/000476309'
023306726,'OCoLC/181563586;IDSLU/000476332'
023306777,'OCoLC/181513976;IDSLU/000476402'
023306858,'OCoLC/181541016;IDSLU/000476476'
023306912,'OCoLC/611774203;IDSLU/000476539'
023306955,'OCoLC/611774488;IDSLU/000476562'
023306963,'OCoLC/611774523;IDSLU/000476566'
023306998,'OCoLC/611774854;IDSLU/000476588'
023307064,'OCoLC/611775125;IDSLU/000476609;RERO/vtls000257221'
023307072,'OCoLC/611775410;IDSLU/000476631;RERO/vtls001432177'
023307102,'OCoLC/611775620;IDSLU/000476657'
023307129,'OCoLC/76562543;IDSLU/000476661;DDB/971483019'
023307161,'OCoLC/179882856;IDSLU/000476693'
023307218,'OCoLC/163430558;IDSLU/000476707'
023307226,'OCoLC/260124608;IDSLU/000476713'
023307250,'OCoLC/162324310;IDSLU/000476781;DDB/973262273'
023307285,'OCoLC/258118006;IDSLU/000476809'
023307315,'OCoLC/254922774;IDSLU/000476831'
023307331,'OCoLC/255054535;IDSLU/000476875'
023307374,'OCoLC/181517353;IDSLU/000476913'
023307382,'OCoLC/76781751;IDSLU/000476916'
023307390,'OCoLC/611779796;IDSLU/000476917'
023307412,'OCoLC/179984483;IDSLU/000476938'
023307455,'OCoLC/181497309;IDSLU/000476963'
02330748X,'OCoLC/611780497;IDSLU/000476968'
023307501,'OCoLC/179882041;IDSLU/000476970'
023307625,'OCoLC/181460092;IDSLU/000477072'
023307633,'OCoLC/181452351;IDSLU/000477075'
02330765X,'OCoLC/181557706;IDSLU/000477079'
023307668,'OCoLC/885397123;IDSLU/000477080;Uk/013085774'
023307676,'OCoLC/181455691;IDSLU/000477081'
023307692,'OCoLC/181512210;IDSLU/000477085'
023307714,'OCoLC/181512790;IDSLU/000477088'
023307773,'OCoLC/885397823;IDSLU/000477127;Uk/gb-A10X5017-'
023307781,'OCoLC/885399380;IDSLU/000477128'
023307838,'OCoLC/885399335;IDSLU/000477218'
023307870,'OCoLC/885399720;IDSLU/000477252;DDB/972751297'
023307900,'IDSLU/000477273'
023307919,'IDSLU/000477278'
023307951,'OCoLC/885399836;IDSLU/000477292'
023307978,'OCoLC/611785641;IDSLU/000477328'
023307986,'OCoLC/611785668;IDSLU/000477330'
023308028,'OCoLC/885399938;IDSLU/000477396'
023308044,'OCoLC/885399981;IDSLU/000477421;DDB/969712804'
023308087,'OCoLC/885399955;IDSLU/000477443;RERO/vtls001135931'
023308095,'OCoLC/611787328;IDSLU/000477445'
023308109,'OCoLC/74890518;IDSLU/000477478'
023308230,'OCoLC/611788949;IDSLU/000477565'
023308257,'OCoLC/885399950;IDSLU/000477579'
02330832X,'OCoLC/611789660;IDSLU/000477614;RERO/vtls001785760'
023308435,'OCoLC/75904796;IDSLU/000477705'
023308443,'OCoLC/611791145;IDSLU/000477711;RERO/vtls003204188'
023308486,'OCoLC/885400238;IDSLU/000477726'
023308567,'OCoLC/611791802;IDSLU/000477755'
023308591,'OCoLC/885400370;IDSLU/000477761'
023308613,'OCoLC/611792136;IDSLU/000477776'
023308621,'OCoLC/611792213;IDSLU/000477782'
023308729,'OCoLC/611795355;IDSLU/000477964'
023308753,'OCoLC/885400917;IDSLU/000477983'
02330880X,'OCoLC/181492458;IDSLU/000478012'
023308842,'OCoLC/179844975;IDSLU/000478036'
023308893,'OCoLC/179896375;IDSLU/000478082'
023308931,'OCoLC/181456520;IDSLU/000478093'
02330894X,'OCoLC/181513021;IDSLU/000478095'
023308958,'OCoLC/181454269;IDSLU/000478097'
023308966,'OCoLC/885401205;IDSLU/000478099'
023308974,'OCoLC/179898232;IDSLU/000478100'
023308982,'OCoLC/885401194;IDSLU/000478103'
023309024,'OCoLC/611795574;IDSLU/000478110'
023309032,'OCoLC/611796081;IDSLU/000478136'
023309040,'OCoLC/885401285;IDSLU/000478150'
023309067,'OCoLC/181515437;IDSLU/000478159'
023309075,'OCoLC/846073119;IDSLU/000478162'
023309105,'OCoLC/181515486;IDSLU/000478166'
023309121,'OCoLC/885401316;IDSLU/000478189'
023309261,'OCoLC/611796310;IDSLU/000478324'
023309296,'OCoLC/611796342;IDSLU/000478344'
023309318,'OCoLC/260176865;IDSLU/000478368;RERO/vtls000604012'
023309334,'OCoLC/253122613;IDSLU/000478377'
023309369,'OCoLC/181520849;IDSLU/000478401'
023309377,'OCoLC/885401741;IDSLU/000478404;Uk/gb-A10V1597-'
023309393,'OCoLC/181564438;IDSLU/000478407'
023309431,'OCoLC/162333223;IDSLU/000478419'
02330944X,'OCoLC/174299207;IDSLU/000478427'
023309482,'OCoLC/181482036;IDSLU/000478431'
023309490,'OCoLC/163097569;IDSLU/000478432'
023309504,'OCoLC/181500854;IDSLU/000478433'
023309512,'OCoLC/181537253;IDSLU/000478434'
023309563,'OCoLC/181438491;IDSLU/000478456'
023309601,'OCoLC/76493647;IDSLU/000478483;DDB/970909454'
023309652,'OCoLC/611796801;IDSLU/000478615;Uk/gb-A4001019-'
023309679,'OCoLC/611796860;IDSLU/000478634;Uk/gb-A1009441-'
023309687,'OCoLC/611796937;IDSLU/000478660'
